42244 , 5271 , 99 : 127 , 4702 , 428 , 3948 , 7152
21449 , 749 , 140 : 105 , 8653 , 5471 , 1530 , 2832
42331 , 356 , 132 : 121 , 3799 , 1540 , 4493 , 5051
35473 , 7285 , 129 : 108 , 4647 , 9021 , 3064 , 7147
20021 , 1350 , 130 : 86 , 8943 , 8605 , 7696 , 552
13649 , 4493 , 147 : 103 , 5828 , 687 , 9514 , 8571
43200 , 5979 , 104 : 96 , 5456 , 5313 , 3724 , 2508
12184 , 580 , 93 : 139 , 1941 , 5103 , 2354 , 888
49658 , 3800 , 92 : 145 , 3910 , 3242 , 640 , 8047
32023 , 6773 , 138 : 102 , 6916 , 3679 , 45 , 2735
28272 , 8780 , 145 : 102 , 7912 , 4459 , 8968 , 2633
16952 , 3920 , 100 : 92 , 9779 , 8812 , 2821 , 2000
19451 , 5644 , 115 : 147 , 6120 , 7726 , 4548 , 352
29917 , 7083 , 136 : 104 , 5850 , 8371 , 3757 , 3169
2901 , 8586 , 141 : 132 , 8383 , 2646 , 9422 , 1585
37175 , 6511 , 132 : 100 , 9539 , 4164 , 2213 , 5323
16354 , 2327 , 139 : 133 , 7702 , 1286 , 9123 , 4127
20661 , 6455 , 93 : 149 , 342 , 9432 , 6096 , 4798
7830 , 6598 , 138 : 109 , 5825 , 1936 , 9107 , 3664
8564 , 3952 , 132 : 102 , 7871 , 2547 , 2550 , 6376
4847 , 1656 , 102 : 140 , 6118 , 6657 , 9113 , 7315
48912 , 374 , 145 : 115 , 2574 , 159 , 8752 , 2669
46695 , 6938 , 105 : 146 , 6422 , 2608 , 3855 , 5647
23850 , 3686 , 145 : 124 , 8298 , 3014 , 2311 , 5282
14022 , 1399 , 131 : 126 , 8222 , 9877 , 5684 , 2648
2669 , 2061 , 125 : 81 , 8818 , 9363 , 8999 , 6652
44853 , 9747 , 135 : 142 , 2285 , 8632 , 9202 , 2402
8730 , 7505 , 127 : 140 , 6378 , 5981 , 4722 , 9838
47539 , 6329 , 118 : 148 , 1954 , 7265 , 7746 , 8665
5149 , 3263 , 144 : 134 , 7723 , 7059 , 2709 , 4106
33906 , 1719 , 95 : 92 , 4189 , 6087 , 7037 , 239
39856 , 8900 , 104 : 144 , 1495 , 2687 , 4973 , 6072
16559 , 590 , 99 : 149 , 9610 , 7007 , 7973 , 1995
9134 , 8377 , 83 : 94 , 9121 , 9306 , 4135 , 7553
38299 , 4562 , 125 : 118 , 7381 , 830 , 5683 , 5431
30595 , 8762 , 127 : 125 , 1003 , 8506 , 9466 , 8249
42198 , 308 , 126 : 83 , 8942 , 6078 , 418 , 7133
46286 , 1461 , 117 : 125 , 1609 , 1574 , 7335 , 6396
32821 , 4389 , 113 : 80 , 6592 , 70 , 3928 , 2435
7844 , 5149 , 88 : 85 , 3424 , 9804 , 6942 , 90
10155 , 6219 , 96 : 140 , 1367 , 8561 , 2072 , 6834
6398 , 8884 , 146 : 80 , 9125 , 4273 , 5078 , 1200
21991 , 6450 , 94 : 143 , 5530 , 8915 , 7148 , 3782
8912 , 7691 , 98 : 116 , 5729 , 4640 , 1001 , 3121
18986 , 5662 , 120 : 138 , 8183 , 4010 , 6535 , 5659
46845 , 6665 , 82 : 99 , 3850 , 1017 , 4299 , 4004
14500 , 7952 , 90 : 102 , 4006 , 7580 , 6267 , 2873
49693 , 1921 , 144 : 124 , 391 , 4905 , 4341 , 6292
45735 , 1773 , 137 : 120 , 4604 , 9521 , 1191 , 3688
32159 , 5331 , 101 : 131 , 3901 , 2621 , 8085 , 1093
25134 , 5261 , 132 : 106 , 4598 , 5617 , 648 , 3210
49157 , 8458 , 148 : 107 , 361 , 4278 , 625 , 4791
31267 , 3018 , 136 : 118 , 810 , 7876 , 1958 , 6423
23825 , 7409 , 84 : 85 , 9916 , 9705 , 4894 , 4125
2957 , 6526 , 88 : 135 , 6814 , 5425 , 3483 , 9644
19623 , 6899 , 147 : 116 , 5594 , 9278 , 3613 , 6425
40629 , 4234 , 131 : 80 , 5225 , 1330 , 649 , 3937
22117 , 6755 , 131 : 90 , 4526 , 8385 , 2268 , 6916
40863 , 4704 , 103 : 135 , 934 , 7044 , 3114 , 3800
40022 , 295 , 150 : 149 , 5662 , 1253 , 1786 , 2636
25708 , 2310 , 108 : 122 , 2469 , 5329 , 1634 , 1214
22245 , 2361 , 133 : 86 , 7671 , 3482 , 1463 , 2523
41297 , 3719 , 124 : 114 , 7335 , 4282 , 424 , 2283
12204 , 3797 , 102 : 121 , 9434 , 3814 , 3403 , 2795
38146 , 8256 , 95 : 85 , 4383 , 379 , 6486 , 6354
7456 , 2023 , 90 : 109 , 5543 , 4138 , 4790 , 4898
37421 , 5672 , 137 : 146 , 3790 , 8846 , 4788 , 3037
40334 , 8984 , 95 : 105 , 712 , 7905 , 742 , 9406
23479 , 2366 , 142 : 123 , 8170 , 2239 , 227 , 3835
12015 , 5748 , 97 : 97 , 9523 , 5106 , 3747 , 7287
39592 , 4264 , 120 : 86 , 903 , 7690 , 9377 , 1702
32784 , 6850 , 99 : 133 , 6606 , 3693 , 6285 , 3064
32830 , 6420 , 115 : 99 , 7806 , 6103 , 3449 , 9958
20665 , 1055 , 107 : 142 , 5711 , 2493 , 8185 , 2735
28718 , 1044 , 110 : 122 , 1609 , 9912 , 5960 , 6754
27560 , 8435 , 111 : 95 , 7306 , 4083 , 6578 , 9462
34048 , 9970 , 88 : 143 , 2854 , 145 , 1378 , 390
3962 , 7263 , 118 : 138 , 2296 , 5550 , 9234 , 8465
20068 , 8095 , 86 : 125 , 9629 , 9130 , 2874 , 661
43984 , 268 , 134 : 104 , 4447 , 6833 , 8420 , 1496
32212 , 438 , 87 : 122 , 5564 , 5778 , 8915 , 276
1765 , 215 , 111 : 120 , 6198 , 4395 , 2195 , 8418
5167 , 2758 , 111 : 99 , 1085 , 6961 , 2053 , 2120
27202 , 4985 , 145 : 149 , 7311 , 7455 , 682 , 3211
19929 , 6816 , 132 : 141 , 1610 , 6194 , 9016 , 3213
2085 , 2136 , 132 : 125 , 6 , 7662 , 682 , 2521
46584 , 3637 , 112 : 93 , 532 , 300 , 1313 , 8073
14230 , 9839 , 95 : 109 , 4614 , 8727 , 123 , 5551
3526 , 6188 , 141 : 129 , 8700 , 8033 , 1857 , 2065
26789 , 2268 , 103 : 131 , 3701 , 373 , 9091 , 362
4435 , 5980 , 101 : 112 , 6490 , 4540 , 3848 , 7348
1888 , 6255 , 124 : 113 , 946 , 5328 , 9185 , 1996
26587 , 2487 , 108 : 112 , 3947 , 7557 , 2821 , 8254
49028 , 9795 , 137 : 126 , 6497 , 334 , 2557 , 3344
16612 , 9740 , 102 : 97 , 1069 , 5788 , 9517 , 904
9004 , 2471 , 111 : 108 , 1410 , 4018 , 44 , 5247
36137 , 129 , 148 : 141 , 9428 , 4130 , 1263 , 1549
7979 , 4022 , 122 : 104 , 5536 , 8404 , 4908 , 3624
4363 , 4224 , 94 : 140 , 3301 , 5819 , 9822 , 1329
34728 , 7199 , 93 : 101 , 3033 , 8227 , 5329 , 7374
3256 , 6695 , 108 : 148 , 6496 , 3288 , 3522 , 5618
48448 , 9250 , 90 : 103 , 3039 , 3712 , 5327 , 3427
33610 , 3377 , 130 : 90 , 3635 , 3656 , 6041 , 7165
46816 , 3592 , 87 : 81 , 9868 , 1408 , 6911 , 1237
38195 , 2357 , 137 : 103 , 2059 , 4482 , 9657 , 6879
11004 , 3893 , 122 : 80 , 6588 , 8474 , 6853 , 7719
41496 , 2577 , 95 : 122 , 317 , 2147 , 1247 , 8804
12510 , 1051 , 128 : 96 , 5346 , 6819 , 5659 , 2126
6550 , 9261 , 130 : 148 , 607 , 6402 , 3253 , 5908
13962 , 2621 , 124 : 98 , 9893 , 6756 , 1005 , 5153
8810 , 7973 , 119 : 105 , 1794 , 7557 , 7595 , 9702
9187 , 9339 , 93 : 88 , 9260 , 8052 , 1493 , 6844
28346 , 7567 , 138 : 115 , 9552 , 6110 , 8450 , 3846
31726 , 4251 , 133 : 133 , 8335 , 1796 , 6098 , 555
35562 , 9140 , 101 : 104 , 6229 , 3303 , 4910 , 4665
31446 , 6697 , 138 : 146 , 9341 , 5028 , 7492 , 9190
25915 , 1063 , 127 : 120 , 3492 , 8444 , 7275 , 7885
17068 , 152 , 88 : 120 , 9086 , 4457 , 5960 , 2383
42397 , 2191 , 120 : 106 , 7063 , 7445 , 1649 , 718
4135 , 2992 , 138 : 111 , 8138 , 4456 , 2318 , 1653
5846 , 418 , 120 : 87 , 6500 , 2463 , 2769 , 8122
484 , 3966 , 95 : 115 , 2511 , 4446 , 9735 , 3658
13981 , 5656 , 127 : 112 , 2177 , 3327 , 1135 , 3847
32292 , 1401 , 104 : 126 , 2449 , 7468 , 9071 , 6000
33024 , 2685 , 140 : 125 , 2172 , 665 , 2643 , 8309
22432 , 3734 , 128 : 101 , 3932 , 7240 , 9770 , 9268
43939 , 7109 , 88 : 147 , 9380 , 7149 , 5652 , 855
27400 , 2010 , 119 : 125 , 8371 , 2352 , 9312 , 1454
15217 , 8990 , 111 : 128 , 6968 , 7924 , 4363 , 1005
42273 , 3860 , 144 : 95 , 861 , 1979 , 8864 , 6505
25263 , 8897 , 142 : 101 , 6477 , 3415 , 1293 , 3808
16722 , 5107 , 136 : 81 , 7612 , 4091 , 4617 , 8756
4185 , 1262 , 131 : 133 , 5499 , 442 , 1912 , 525
35689 , 6519 , 98 : 131 , 7077 , 4070 , 4088 , 1074
25923 , 1160 , 132 : 119 , 886 , 365 , 966 , 7878
24801 , 4274 , 93 : 113 , 6673 , 506 , 451 , 2611
40131 , 8780 , 140 : 150 , 4240 , 6634 , 9357 , 6550
36620 , 4135 , 98 : 144 , 9642 , 7218 , 1696 , 3933
23229 , 4440 , 139 : 145 , 526 , 3486 , 2972 , 288
7241 , 5310 , 117 : 84 , 7486 , 1513 , 9744 , 5093
9232 , 546 , 87 : 128 , 4408 , 3992 , 6619 , 4961
42259 , 3074 , 85 : 104 , 8099 , 501 , 9651 , 6602
10620 , 910 , 86 : 114 , 8467 , 9332 , 2484 , 5141
24481 , 7342 , 148 : 145 , 5542 , 690 , 5946 , 6832
6651 , 7682 , 137 : 126 , 5827 , 6275 , 8728 , 6511
7582 , 1059 , 90 : 87 , 3245 , 1338 , 5226 , 9172
19988 , 5569 , 124 : 117 , 6550 , 8681 , 7483 , 5825
46863 , 4864 , 108 : 118 , 5137 , 9981 , 1260 , 227
5299 , 6737 , 81 : 145 , 9900 , 8020 , 2638 , 2167
31727 , 9125 , 123 : 131 , 3601 , 357 , 4890 , 9996
33754 , 665 , 91 : 144 , 2893 , 7831 , 8572 , 3621
2175 , 9643 , 128 : 147 , 9364 , 5669 , 8073 , 4855
38007 , 9151 , 143 : 108 , 9990 , 8760 , 409 , 1425
49885 , 3014 , 109 : 97 , 6555 , 5160 , 4840 , 2681
47674 , 2974 , 113 : 95 , 376 , 5228 , 5332 , 988
23201 , 5229 , 86 : 126 , 3587 , 1161 , 3325 , 8116
11971 , 9597 , 83 : 138 , 1298 , 2822 , 864 , 5825
12320 , 6218 , 102 : 131 , 7443 , 2645 , 3034 , 2100
7212 , 4033 , 92 : 95 , 2546 , 5877 , 1989 , 728
21346 , 9324 , 128 : 119 , 2043 , 4155 , 2178 , 833
41369 , 8068 , 86 : 148 , 36 , 7351 , 4750 , 2077
34475 , 4789 , 148 : 137 , 2342 , 8529 , 1643 , 3847
3594 , 1630 , 139 : 85 , 9981 , 3507 , 3443 , 7644
250 , 8293 , 84 : 114 , 1543 , 9943 , 383 , 5560
12270 , 9403 , 128 : 139 , 518 , 9640 , 8955 , 9068
8608 , 7588 , 94 : 88 , 8434 , 3997 , 3094 , 6300
39866 , 5441 , 112 : 111 , 4272 , 2473 , 3519 , 6270
3725 , 4279 , 103 : 105 , 3812 , 7115 , 4247 , 8054
1730 , 4096 , 128 : 107 , 1043 , 4842 , 4928 , 6060
5532 , 1076 , 93 : 117 , 3037 , 2169 , 7844 , 7329
39959 , 7234 , 142 : 146 , 5478 , 6308 , 5948 , 1583
49164 , 747 , 99 : 92 , 3204 , 6494 , 9758 , 5065
14498 , 4907 , 129 : 143 , 701 , 5194 , 210 , 5054
33344 , 1992 , 127 : 92 , 4053 , 4600 , 7206 , 6176
24294 , 9690 , 84 : 134 , 2954 , 5852 , 7865 , 9378
9852 , 5792 , 117 : 94 , 1887 , 9536 , 44 , 4628
34315 , 3962 , 149 : 94 , 9972 , 4108 , 4941 , 6675
9192 , 457 , 141 : 118 , 4633 , 9934 , 3987 , 4448
5797 , 4468 , 81 : 101 , 342 , 2346 , 8551 , 9111
1055 , 3226 , 127 : 122 , 3974 , 7889 , 1113 , 107
13317 , 8240 , 106 : 144 , 3384 , 4197 , 2786 , 9599
10912 , 1710 , 117 : 120 , 2043 , 2255 , 7496 , 1750
17500 , 6949 , 89 : 111 , 5337 , 1900 , 1783 , 3825
1732 , 257 , 150 : 120 , 1145 , 5718 , 7860 , 9715
16536 , 7104 , 150 : 81 , 9632 , 1091 , 6240 , 4655
40759 , 6874 , 93 : 89 , 6364 , 3493 , 7759 , 9793
19209 , 8193 , 120 : 81 , 1033 , 3241 , 193 , 6631
7809 , 2532 , 119 : 130 , 1735 , 6342 , 2358 , 2958
39014 , 1872 , 135 : 150 , 7183 , 1668 , 1505 , 4836
40092 , 3585 , 143 : 124 , 9940 , 1086 , 1416 , 5301
47273 , 7104 , 150 : 143 , 6421 , 5251 , 8635 , 3588
10107 , 643 , 82 : 143 , 7060 , 7259 , 6652 , 3274
12039 , 4836 , 98 : 84 , 1105 , 7765 , 6937 , 4163
29567 , 346 , 134 : 127 , 5678 , 4328 , 6565 , 5653
332 , 1682 , 97 : 111 , 4055 , 7393 , 3383 , 1292
5950 , 9673 , 110 : 144 , 562 , 1057 , 855 , 7112
20548 , 5918 , 131 : 125 , 8128 , 8599 , 7645 , 8979
11878 , 5969 , 99 : 140 , 5630 , 5147 , 1703 , 9867
32952 , 2014 , 89 : 121 , 369 , 3973 , 7547 , 7082
8137 , 8912 , 107 : 80 , 5250 , 27 , 9550 , 6178
141 , 4438 , 149 : 121 , 7201 , 5959 , 2381 , 8189
27979 , 3439 , 143 : 140 , 5271 , 6330 , 5591 , 7871
10463 , 7420 , 119 : 88 , 5871 , 7022 , 3372 , 5038
42558 , 8848 , 93 : 101 , 8836 , 3922 , 5367 , 6704
24140 , 730 , 83 : 114 , 3234 , 8717 , 7971 , 7981
47702 , 4247 , 98 : 137 , 6634 , 6705 , 5200 , 2742
32061 , 725 , 92 : 110 , 950 , 7791 , 586 , 398
12109 , 7270 , 91 : 120 , 3499 , 7864 , 288 , 884
13551 , 1870 , 90 : 124 , 7258 , 7001 , 5142 , 109
13652 , 6155 , 101 : 108 , 8899 , 5624 , 1277 , 3584
47777 , 3430 , 81 : 100 , 3602 , 4542 , 5046 , 8488
22497 , 7109 , 101 : 119 , 6468 , 1985 , 3342 , 5926
42776 , 8488 , 133 : 114 , 1801 , 8463 , 8283 , 1429
41251 , 2459 , 142 : 104 , 1612 , 9545 , 1556 , 4362
35345 , 6983 , 147 : 140 , 1304 , 103 , 290 , 4142
40064 , 2553 , 128 : 137 , 7639 , 7457 , 5498 , 5805
39666 , 8249 , 132 : 99 , 1276 , 8409 , 818 , 6206
25685 , 1431 , 93 : 150 , 2823 , 4663 , 7135 , 6924
18223 , 7902 , 131 : 105 , 9531 , 6352 , 5498 , 6120
43542 , 1412 , 84 : 104 , 9626 , 7398 , 8901 , 5058
4467 , 5318 , 86 : 82 , 2895 , 4783 , 7853 , 1161
9488 , 3279 , 149 : 123 , 4403 , 8368 , 3960 , 6265
8090 , 1261 , 89 : 121 , 4798 , 3094 , 9851 , 9423
40044 , 7754 , 110 : 148 , 6583 , 7995 , 4880 , 9644
7802 , 6477 , 98 : 98 , 3716 , 9796 , 1936 , 8877
15488 , 4594 , 87 : 141 , 835 , 59 , 7467 , 6568
46080 , 6377 , 94 : 138 , 7187 , 5047 , 6257 , 162
28264 , 9959 , 131 : 97 , 448 , 3281 , 6393 , 102
44781 , 8553 , 91 : 146 , 1153 , 2214 , 3196 , 7687
2654 , 2497 , 113 : 82 , 2685 , 6643 , 5615 , 4817
2408 , 9705 , 108 : 132 , 1450 , 3856 , 2127 , 3166
28034 , 9576 , 84 : 84 , 6781 , 6875 , 6907 , 76
48663 , 6872 , 138 : 114 , 6723 , 8791 , 5379 , 6997
46708 , 6419 , 117 : 112 , 8578 , 9463 , 1061 , 4217
17411 , 2191 , 130 : 99 , 5793 , 4204 , 2614 , 4356
9020 , 7870 , 97 : 140 , 5848 , 8487 , 9087 , 4042
13484 , 8143 , 81 : 84 , 1601 , 5610 , 5076 , 7572
26505 , 9831 , 86 : 86 , 5290 , 4617 , 1817 , 3367
5197 , 6848 , 137 : 98 , 4399 , 6928 , 4814 , 6874
13953 , 8758 , 136 : 84 , 7090 , 2281 , 5312 , 1278
26025 , 498 , 99 : 88 , 109 , 3523 , 4684 , 8153
1515 , 5399 , 85 : 114 , 4658 , 5267 , 4615 , 1027
22520 , 7694 , 132 : 149 , 9266 , 4846 , 8609 , 9796
34948 , 9402 , 138 : 92 , 5765 , 5606 , 3635 , 4306
29510 , 633 , 107 : 149 , 1863 , 397 , 2262 , 9301
3963 , 4148 , 98 : 113 , 6107 , 8802 , 2132 , 3139
9640 , 6089 , 125 : 144 , 8040 , 7159 , 8884 , 5003
25210 , 5594 , 138 : 96 , 2695 , 4732 , 6996 , 8115
35670 , 6869 , 133 : 103 , 7816 , 8318 , 7487 , 3691
8809 , 5249 , 139 : 101 , 5784 , 1338 , 1512 , 3751
31642 , 9598 , 94 : 149 , 716 , 8508 , 33 , 1602
47511 , 8768 , 133 : 81 , 4050 , 4180 , 6265 , 6593
8949 , 7545 , 144 : 130 , 4526 , 6706 , 1619 , 6351
7787 , 7775 , 127 : 141 , 9591 , 5793 , 6669 , 3190
1870 , 9747 , 85 : 107 , 5934 , 4638 , 7404 , 7381
6379 , 4992 , 85 : 127 , 3230 , 3879 , 6315 , 5749
9995 , 3742 , 80 : 107 , 5453 , 2139 , 6759 , 2829
10230 , 4194 , 83 : 92 , 8513 , 9035 , 2847 , 3975
38131 , 1580 , 124 : 100 , 1574 , 7715 , 7648 , 9853
32733 , 4742 , 142 : 105 , 6530 , 1048 , 7702 , 9114
42691 , 8662 , 149 : 129 , 7913 , 8151 , 2407 , 5227
34762 , 6976 , 129 : 103 , 3584 , 3791 , 7508 , 1485
11410 , 7661 , 90 : 95 , 2088 , 8684 , 5910 , 9097
44394 , 136 , 86 : 135 , 2805 , 4309 , 2539 , 1835
38811 , 4760 , 115 : 107 , 3274 , 636 , 864 , 7202
3313 , 7866 , 148 : 145 , 5797 , 8025 , 9316 , 274
7390 , 484 , 82 : 133 , 9020 , 1130 , 1584 , 5750
14538 , 7574 , 89 : 102 , 387 , 419 , 6819 , 2227
29946 , 5579 , 125 : 127 , 923 , 3153 , 2224 , 1650
17471 , 941 , 87 : 94 , 7926 , 9906 , 4047 , 3059
44316 , 8343 , 125 : 125 , 3532 , 8301 , 5437 , 7236
33479 , 2159 , 84 : 136 , 7490 , 4759 , 6360 , 128
26998 , 2091 , 91 : 113 , 4174 , 6650 , 3182 , 9661
805 , 4431 , 101 : 117 , 1994 , 8417 , 9293 , 5089
10971 , 142 , 106 : 140 , 3816 , 2885 , 8518 , 6812
34200 , 7809 , 134 : 121 , 6675 , 9410 , 7986 , 5387
27586 , 8247 , 146 : 111 , 3025 , 428 , 1832 , 5119
20618 , 1365 , 137 : 112 , 6277 , 3839 , 7093 , 3434
9856 , 4767 , 122 : 145 , 8627 , 4784 , 4871 , 7208
40083 , 1762 , 149 : 140 , 9090 , 5669 , 2527 , 6504
9568 , 6958 , 91 : 85 , 3721 , 2963 , 1539 , 5456
49408 , 8652 , 121 : 149 , 329 , 8314 , 7296 , 6397
16236 , 8606 , 111 : 147 , 3271 , 9558 , 3342 , 7993
43254 , 1753 , 119 : 137 , 7379 , 9288 , 5337 , 4496
37082 , 7064 , 122 : 130 , 3032 , 4474 , 8677 , 1571
2145 , 4552 , 106 : 116 , 2827 , 4068 , 7039 , 1659
7860 , 516 , 117 : 130 , 8751 , 4999 , 1823 , 80
32701 , 6036 , 118 : 127 , 2247 , 7021 , 8019 , 4605
43375 , 9168 , 106 : 91 , 347 , 3794 , 2696 , 1801
49052 , 3932 , 115 : 130 , 3842 , 1689 , 9604 , 7098
46243 , 451 , 97 : 84 , 4944 , 5951 , 3421 , 5013
38631 , 4714 , 148 : 91 , 6743 , 3967 , 7425 , 4960
33836 , 3342 , 133 : 97 , 7067 , 7460 , 7902 , 1629
14135 , 1410 , 92 : 83 , 7580 , 6086 , 3532 , 4592
26968 , 9552 , 147 : 95 , 4785 , 7561 , 6816 , 1074
17188 , 6179 , 116 : 138 , 2177 , 2562 , 4694 , 4093
984 , 1369 , 137 : 119 , 6929 , 5749 , 1119 , 1667
40547 , 7482 , 81 : 92 , 6487 , 760 , 3401 , 6257
29217 , 4780 , 88 : 121 , 9437 , 8855 , 1236 , 1526
44091 , 3986 , 89 : 143 , 4265 , 5868 , 5664 , 3868
19703 , 2212 , 86 : 89 , 2636 , 3456 , 4213 , 9442
10235 , 5967 , 82 : 114 , 7433 , 7296 , 4457 , 5229
28431 , 5611 , 131 : 102 , 9807 , 3551 , 1519 , 1292
44163 , 6531 , 81 : 136 , 157 , 8231 , 8815 , 3771
16471 , 2550 , 88 : 127 , 3937 , 9732 , 2719 , 2487
49287 , 6168 , 107 : 104 , 7748 , 2321 , 3246 , 8162
14292 , 2106 , 110 : 97 , 5318 , 8456 , 6371 , 8202
37321 , 1124 , 80 : 147 , 9982 , 7053 , 9286 , 5821
27062 , 8942 , 92 : 142 , 4739 , 5522 , 1647 , 3592
3069 , 519 , 131 : 126 , 7839 , 2860 , 6587 , 2182
31772 , 4571 , 107 : 146 , 7952 , 2451 , 7715 , 5541
26236 , 2269 , 131 : 142 , 408 , 4239 , 8310 , 7175
3945 , 4034 , 147 : 100 , 6130 , 2258 , 1327 , 4375
26704 , 3178 , 149 : 142 , 6946 , 1019 , 4193 , 4340
37644 , 5482 , 137 : 113 , 1277 , 6731 , 2910 , 9432
18648 , 5875 , 94 : 148 , 4758 , 3643 , 3386 , 4304
16814 , 833 , 97 : 123 , 1274 , 9067 , 3362 , 1594
30891 , 6507 , 120 : 147 , 2197 , 6930 , 6263 , 2597
23269 , 6582 , 141 : 87 , 6219 , 7792 , 6283 , 2130
45188 , 1170 , 120 : 127 , 1888 , 1095 , 5200 , 7372
43507 , 7677 , 99 : 82 , 599 , 7270 , 5210 , 2669
41268 , 6207 , 103 : 148 , 9793 , 7940 , 9584 , 3618
18537 , 7348 , 94 : 121 , 29 , 5095 , 4449 , 8798
32535 , 5806 , 80 : 128 , 527 , 4132 , 4679 , 6775
11020 , 1521 , 116 : 93 , 2548 , 664 , 3756 , 9507
19079 , 6646 , 122 : 143 , 486 , 9846 , 8668 , 3804
42329 , 2801 , 80 : 138 , 2128 , 1110 , 3703 , 8145
49299 , 686 , 103 : 135 , 9677 , 643 , 9277 , 2357
33656 , 2058 , 83 : 82 , 3687 , 9549 , 6538 , 7888
22972 , 6934 , 81 : 90 , 2473 , 6385 , 7578 , 9367
4830 , 8511 , 100 : 104 , 1237 , 9232 , 1907 , 9831
12228 , 8097 , 137 : 89 , 7294 , 5884 , 9565 , 8896
48805 , 8230 , 130 : 117 , 4561 , 728 , 3886 , 3641
22034 , 4571 , 113 : 102 , 2026 , 5930 , 8729 , 8616
6701 , 4563 , 117 : 82 , 9722 , 8505 , 6529 , 5476
22430 , 5415 , 113 : 87 , 9776 , 7203 , 8030 , 3477
18734 , 2450 , 150 : 112 , 7422 , 6822 , 8884 , 2705
26315 , 5423 , 146 : 116 , 9658 , 8872 , 6892 , 9708
11545 , 8991 , 90 : 139 , 2676 , 8019 , 177 , 8781
20663 , 1030 , 90 : 102 , 5931 , 4510 , 2065 , 8385
49974 , 1517 , 148 : 141 , 7174 , 5022 , 2813 , 2099
45366 , 3736 , 123 : 115 , 8746 , 218 , 5632 , 5253
39993 , 798 , 123 : 85 , 4254 , 9810 , 1814 , 5010
36308 , 8192 , 91 : 135 , 52 , 3797 , 6448 , 3820
33310 , 3867 , 136 : 133 , 9983 , 358 , 3385 , 3531
1579 , 640 , 109 : 82 , 5139 , 5682 , 2456 , 260
34487 , 8578 , 109 : 97 , 1827 , 3433 , 3001 , 6467
17940 , 3658 , 145 : 117 , 2953 , 8213 , 4472 , 1029
1099 , 3145 , 112 : 84 , 1439 , 2492 , 7343 , 3416
19468 , 1173 , 139 : 114 , 5973 , 1977 , 8914 , 8770
9434 , 3811 , 81 : 101 , 9229 , 5245 , 313 , 1757
38105 , 2543 , 124 : 123 , 7664 , 4714 , 1199 , 6688
11001 , 6212 , 150 : 81 , 3477 , 5656 , 8770 , 6217
6703 , 7406 , 109 : 94 , 2743 , 741 , 1953 , 3233
48026 , 6070 , 98 : 102 , 7546 , 6616 , 956 , 7176
23637 , 3942 , 85 : 84 , 2734 , 8316 , 5792 , 3596
36131 , 7016 , 87 : 121 , 4802 , 1573 , 595 , 9252
15727 , 4617 , 86 : 81 , 1881 , 6369 , 9874 , 6949
22862 , 9643 , 119 : 84 , 6420 , 5808 , 4512 , 7809
20316 , 8517 , 149 : 125 , 902 , 6410 , 3653 , 4925
48740 , 3818 , 100 : 80 , 4852 , 9606 , 9573 , 1461
42570 , 6245 , 98 : 88 , 7579 , 6903 , 2425 , 1538
17715 , 9632 , 119 : 132 , 7572 , 2297 , 1993 , 6335
2273 , 4111 , 132 : 123 , 6214 , 3775 , 1581 , 3573
42757 , 2804 , 91 : 84 , 1327 , 4273 , 310 , 6141
1341 , 3886 , 144 : 108 , 7963 , 4688 , 9506 , 3038
18949 , 4419 , 113 : 83 , 3519 , 1134 , 3017 , 1210
41095 , 8442 , 81 : 96 , 9690 , 4916 , 5382 , 8335
457 , 5839 , 144 : 87 , 9616 , 550 , 544 , 7038
46889 , 1326 , 144 : 86 , 5509 , 6287 , 1636 , 4634
34088 , 2952 , 99 : 91 , 4268 , 5902 , 2745 , 137
37408 , 8315 , 89 : 136 , 2990 , 1943 , 6157 , 1639
32550 , 2408 , 104 : 103 , 1076 , 4939 , 668 , 2167
6364 , 3322 , 136 : 120 , 7828 , 6570 , 9192 , 9382
46147 , 4104 , 94 : 145 , 3110 , 9342 , 2657 , 9846
2182 , 9869 , 91 : 97 , 4334 , 9976 , 4276 , 5237
1307 , 2992 , 112 : 129 , 5293 , 6945 , 7003 , 8584
8318 , 7390 , 142 : 137 , 4427 , 9036 , 843 , 5334
38541 , 4673 , 114 : 93 , 5549 , 1852 , 5887 , 2035
29658 , 8712 , 109 : 109 , 525 , 1159 , 817 , 7982
15690 , 59 , 86 : 142 , 6102 , 7061 , 6595 , 5564
27557 , 6411 , 94 : 117 , 2685 , 2576 , 7517 , 4316
33555 , 8467 , 131 : 136 , 3352 , 4335 , 7352 , 4028
28698 , 1637 , 126 : 88 , 8212 , 3988 , 6108 , 4502
35560 , 3516 , 111 : 146 , 6711 , 5458 , 8312 , 5710
13495 , 3458 , 89 : 90 , 1076 , 1566 , 9985 , 8633
35443 , 9037 , 148 : 141 , 2395 , 9543 , 1022 , 32
6739 , 5451 , 110 : 129 , 1879 , 1581 , 5205 , 9107
25630 , 3136 , 93 : 125 , 7384 , 6354 , 4764 , 5415
28496 , 5855 , 101 : 125 , 8376 , 4170 , 2782 , 3790
3323 , 9740 , 103 : 128 , 1493 , 1986 , 8165 , 8627
41269 , 4208 , 91 : 146 , 5820 , 345 , 3015 , 9126
48934 , 8589 , 121 : 124 , 8348 , 8406 , 9189 , 5764
16859 , 7669 , 127 : 150 , 4450 , 4493 , 401 , 5677
